0.811580458	1.188419542	-1
0.403912146	2.403912146	1
0.417267069	2.417267069	1
0.594896074	1.405103926	-1
0.431413827	2.431413827	1
0.82119404	2.82119404	1
0.470923349	1.529076651	-1
0.234779913	2.234779913	1
0.446783749	2.446783749	1
0.015403438	2.015403438	1
0.780227435	2.780227435	1
0.168990029	2.168990029	1
0.14553898	2.14553898	1
0.939001562	1.060998438	-1
0.853031118	2.853031118	1
0.987982003	1.012017997	-1
0.730330863	1.269669137	-1
0.111119223	1.888880777	-1
0.081125769	2.081125769	1
0.549860202	2.549860202	1
0.450923706	2.450923706	1
0.42416676	1.57583324	-1
0.350727104	1.649272896	-1
0.131973293	2.131973293	1
0.408719846	1.591280154	-1
0.929385971	2.929385971	1
0.438869973	1.561130027	-1
0.780252068	2.780252068	1
0.221746734	1.778253266	-1
0.801014623	1.198985377	-1
0.239952526	2.239952526	1
0.550156343	1.449843657	-1
0.578525061	1.421474939	-1
0.389738837	2.389738837	1
0.963088539	1.036911461	-1
0.136068559	2.136068559	1
0.231594387	1.768405613	-1
0.844308793	1.155691207	-1
0.546805719	1.453194281	-1
0.64431813	1.35568187	-1
0.311102287	1.688897713	-1
0.123318935	2.123318935	1
0.869292208	2.869292208	1
0.587044705	1.412955295	-1
0.395515216	1.604484784	-1
0.117417651	1.882582349	-1
0.875942811	1.124057189	-1
0.262482235	1.737517765	-1
0.23728358	1.76271642	-1
0.775712679	2.775712679	1
0.306349472	1.693650528	-1
0.510771564	1.489228436	-1
0.227664298	1.772335702	-1
0.19476429	1.80523571	-1
0.029220278	1.970779722	-1
0.378609383	1.621390617	-1
0.368484596	2.368484596	1
0.183511156	2.183511156	1
0.296675873	1.703324127	-1
0.059779543	2.059779543	1
0.94478719	2.94478719	1
0.928854139	1.071145861	-1
0.622475086	1.377524914	-1
0.096454525	2.096454525	1
0.350952381	2.350952381	1
0.90271611	2.90271611	1
0.575208595	2.575208595	1
0.296320806	2.296320806	1
0.043023802	2.043023802	1
0.508508655	1.491491345	-1
0.18481632	1.81518368	-1
0.225921781	1.774078219	-1
0.262211748	1.737788252	-1
0.111202755	2.111202755	1
0.458848828	1.541151172	-1
0.367436649	1.632563351	-1
0.488608974	1.511391026	-1
0.489252638	2.489252638	1
0.521135831	1.478864169	-1
0.33771941	2.33771941	1
0.794831417	1.205168583	-1
0.085515797	1.914484203	-1
0.188955015	2.188955015	1
0.622055131	2.622055131	1
0.817627708	1.182372292	-1
0.547008892	2.547008892	1
0.430207391	1.569792609	-1
0.979748378	1.020251622	-1
0.71121578	1.28878422	-1
0.579704587	2.579704587	1
0.353158571	2.353158571	1
0.904880969	1.095119031	-1
0.183907788	2.183907788	1
0.923379642	1.076620358	-1
0.95613454	2.95613454	1
0.401808034	2.401808034	1
0.144954798	2.144954798	1
0.647745963	2.647745963	1
0.679135541	1.320864459	-1
0.23048816	1.76951184	-1
0.04965443	2.04965443	1
0.51324954	2.51324954	1
0.263802917	2.263802917	1
0.686775433	2.686775433	1
0.435858589	2.435858589	1
0.369246781	2.369246781	1
0.731722386	2.731722386	1
0.649115475	2.649115475	1
0.488897744	1.511102256	-1
0.625618561	2.625618561	1
0.486791632	2.486791632	1
0.507858285	1.492141715	-1
0.900053846	2.900053846	1
0.602843089	1.397156911	-1
0.910647594	2.910647594	1
0.241691286	2.241691286	1
0.239916154	2.239916154	1
0.075966692	2.075966692	1
0.490864092	2.490864092	1
0.181847028	2.181847028	1
0.30124633	1.69875367	-1
0.170708047	1.829291953	-1
0.207742293	1.792257707	-1
0.744692807	2.744692807	1
0.942050591	2.942050591	1
0.318778302	1.681221698	-1
0.624060088	1.375939912	-1
0.435698684	1.564301316	-1
0.532825589	1.467174411	-1
0.258064696	1.741935304	-1
